EMPLOYEE_ID,RATINGS_2021,JOB_FAMILY_GROUP,MANAGER_ID,GENDER,TERMINATION_TYPE,STATUS,JOB_PROFILE_NAME,JOB_FAMILY_DESC,WORK_ADDRESS_COUNTRY,engagement_score,risk_score,Promotional_Opportunities,Relationship_with_manager
1253378,Not Rated,Information Technology,1231302,Female,None,Active,Applications Development Administrator,APPLICATIONS DEVELOPMENT,India,15,0.703939284,-9999,-9999
1246227,On Track,Human Resources,1040544,Male,None,Active,HRSS Operations Manager,HR SHARED SERVICES OPERATIONS,Philippines,98,0.210519749,-9999,-9999
1246203,On Track,Information Technology,1011188,Male,None,Active,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,4,0.505817652,-9999,-9999
1163236,On Track,Human Resources,762475,Female,None,Active,HR Manager II,REGIONAL HR,United States of America,93,0.36940059,-9999,-9999
854066,On Track,Real Estate & Facilities,573792,Male,None,Active,Specialist - Real Estate,REAL ESTATE,United Kingdom,25,0.437699546,-9999,-9999
1163235,On Track,Finance,1075453,Male,None,Active,Staff Accountant I,GENERAL ACCOUNTING,United States of America,79,0.925506688,-9999,-9999
1246224,On Track,Information Technology,1173022,Male,None,Active,Senior IT Business Analyst,BUSINESS ANALYSIS,India,87,0.386130478,-9999,-9999
1253319,Not Rated,Information Technology,1194675,Male,None,Active,IT Quality Assurance Administrator,IT QUALITY & ASSURANCE TESTING,India,61,0.809419796,-9999,-9999
843197,On Track,Finance,1029699,Female,None,Active,Senior Leader - FP&A,FINANCIAL PLANNING & ANALYSIS,United States of America,99,0.683538961,-9999,-9999
1253345,Not Rated,Information Technology,1011188,Male,None,Active,Applications Development Administrator,APPLICATIONS DEVELOPMENT,India,4,0.827085734,-9999,-9999
1253344,Not Rated,Information Technology,1011188,Male,None,Active,Applications Development Administrator,APPLICATIONS DEVELOPMENT,India,4,0.831825137,-9999,-9999
1163139,On Track,Information Technology,1023153,Male,None,Active,Senior Specialist - Network Engineering,IT NETWORK ENGINEERING,United States of America,94,0.503908077,-9999,-9999
1265693,Not Rated,Information Technology,1203569,Male,None,Active,Specialist - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,18,0.723806827,-9999,-9999
1246062,Off Track,Finance,1239025,Female,None,Active,Specialist - Tax Operations,TAX OPERATIONS,Peru,44,0.90926768,-9999,-9999
1260441,Not Rated,Information Technology,1252104,Male,None,Active,Senior Agility Coach,BUSINESS AGILITY,United Kingdom,10,0.564292802,-9999,-9999
1245925,On Track,"Legal, Compliance & Risk",1256865,Male,None,Active,Senior Compliance Analyst,COMPLIANCE,India,56,0.344913471,-9999,-9999
1253390,Not Rated,Information Technology,1053781,Female,None,Active,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,15,0.97611413,-9999,-9999
1168406,Not Rated,Finance,781609,None,None,Active,Associate Accountant,GENERAL ACCOUNTING,Brazil,42,0.958421797,2,-1
846062,Stand Out,Finance,1218627,Female,None,Active,Director - Financial Reporting,FINANCIAL REPORTING,United States of America,21,0.705022393,-9999,-9999
1253368,Not Rated,Information Technology,1222042,Female,None,Active,Senior Service Desk Technical Support Analyst,SERVICE DESK TECHNICAL SUPPORT,United States of America,55,0.903018792,-9999,-9999
1170278,Stand Out,Finance,1159153,Female,None,Active,Accountant,GENERAL ACCOUNTING,Poland,23,0.374850281,-9999,-9999
1253382,Not Rated,Information Technology,1250794,Male,None,Active,Senior Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,27,0.708316146,-9999,-9999
1253388,Not Rated,Information Technology,1256501,Male,None,Active,Senior Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,97,0.575959176,-9999,-9999
1245914,Off Track,Finance,1061183,Male,None,Active,Associate Accountant,GENERAL ACCOUNTING,Panama,37,0.934252048,-9999,-9999
1264922,Not Rated,"Legal, Compliance & Risk",615693,Male,None,Active,Chief Compliance Officer Geography/Specialty/LOB,COMPLIANCE,United States of America,34,0.673008703,-9999,-9999
1264934,Not Rated,Information Technology,613001,Male,None,Active,Senior Analyst - IT Systems Engineering,IT SYSTEMS ENGINEERING,Colombia,39,0.86210228,-9999,-9999
1163594,On Track,Information Technology,1110546,Female,None,Active,Applications Developer,APPLICATIONS DEVELOPMENT,Australia,55,0.301344632,-9999,-9999
1247749,Off Track,Finance,1061183,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Puerto Rico,37,0.900382489,-9999,-9999
1253065,Not Rated,Information Technology,501061,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,Venezuela,17,0.993682695,-9999,-9999
1264914,Not Rated,Finance,523785,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Colombia,2,0.861083871,-9999,-9999
1247763,On Track,Information Technology,1172760,Male,None,Active,Senior Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,45,0.261358432,-9999,-9999
1264903,Not Rated,Information Technology,1241315,Male,None,Active,Lead Applications Developer,APPLICATIONS DEVELOPMENT,United States of America,83,0.831661643,-9999,-9999
1163604,On Track,Human Resources,1271265,Female,None,Active,HR Generalist,HR BUSINESS PARTNERS,Turkey,59,0.092786575,-9999,-9999
1247784,On Track,Information Technology,1206725,Female,None,Active,IT Quality Assurance Analyst,IT QUALITY & ASSURANCE TESTING,India,72,0.518512411,-9999,-9999
1260689,Not Rated,Finance,849052,Male,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Canada,22,0.659682079,-9999,-9999
1247792,Not Rated,Information Technology,1172911,Male,None,Active,IT Quality Assurance Analyst,IT QUALITY & ASSURANCE TESTING,India,73,0.705439999,-9999,-9999
1264889,Not Rated,Information Technology,1212326,Female,None,Active,Applications Development Administrator,APPLICATIONS DEVELOPMENT,India,61,0.681432797,-9999,-9999
1265642,Not Rated,Finance,1213748,Male,None,Active,Senior Analyst - Finance Business Partner,FP&A-FINANCE BUSINESS PARTNERS,India,20,0.766028033,-9999,-9999
1246073,Not Rated,Information Technology,1000305,Male,None,Active,Specialist - IT Systems Engineering,IT SYSTEMS ENGINEERING,United States of America,22,0.731300921,-9999,-9999
1260463,Not Rated,Information Technology,650545,Male,None,Active,Lead IT Project Manager,IT PROJECT MANAGEMENT,United States of America,99,0.688711128,-9999,-9999
1246208,Not Rated,Human Resources,863252,Male,None,Active,Senior Compensation Manager,COMPENSATION,India,3,0.621785546,-9999,-9999
1253306,Not Rated,Information Technology,1013271,Male,None,Active,Team Lead - IT Quality Assurance,IT QUALITY & ASSURANCE TESTING,India,6,0.803447052,-9999,-9999
1246198,On Track,Human Resources,1199578,None,None,Active,Senior HR Manager,REGIONAL HR,Thailand,69,0.653443377,-9999,-9999
1253334,Not Rated,Information Technology,864387,Male,None,Active,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,26,0.813879538,-9999,-9999
1246093,On Track,Information Technology,1053781,Male,None,Active,Analyst - IT Product Support,IT PRODUCT SUPPORT,India,15,0.512082996,-9999,-9999
1253333,Not Rated,Finance,1241187,Female,None,Active,Senior Analyst - Financial Controls,FINANCIAL CONTROLS,India,75,0.646447604,-9999,-9999
1246209,On Track,Finance,1213748,Male,None,Active,Finance Manager - FP&A,FINANCIAL PLANNING & ANALYSIS,India,20,0.382258327,-9999,-9999
1265562,Not Rated,Information Technology,1259599,Female,None,Active,Administrator - IT Product Support,IT PRODUCT SUPPORT,India,33,0.647664905,-9999,-9999
1253322,Not Rated,Information Technology,843870,Female,None,Active,Applications Development Administrator,APPLICATIONS DEVELOPMENT,India,30,0.809872321,-9999,-9999
1265630,Not Rated,Information Technology,1241256,None,None,Active,Senior IT Business Analyst,BUSINESS ANALYSIS,Ireland,16,0.74149548,-9999,-9999
1260462,Not Rated,Marketing,1017986,Male,None,Active,Digital Marketing Specialist,DIGITAL MARKETING,United States of America,28,0.739383224,-9999,-9999
1166378,Stand Out,Finance,1157588,Female,None,Active,Accounting Supervisor,GENERAL ACCOUNTING,Poland,69,0.150564674,-9999,-9999
1246082,On Track,Information Technology,1011344,Male,None,Active,Senior Specialist - IT Systems Engineering,IT SYSTEMS ENGINEERING,United States of America,54,0.421710274,-9999,-9999
1253337,Not Rated,Finance,753062,Male,None,Active,Manager - Financial Reporting,FINANCIAL REPORTING,United States of America,38,0.721458229,-9999,-9999
1163186,On Track,"Legal, Compliance & Risk",1223625,Male,None,Active,Senior Compliance Officer,COMPLIANCE,Australia,21,0.433851904,-9999,-9999
843187,Stand Out,Information Technology,783093,Female,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,Spain,2,0.343580389,-9999,-9999
1253326,Not Rated,Information Technology,1248115,Male,None,Active,Applications Development Administrator,APPLICATIONS DEVELOPMENT,India,71,0.82587604,-9999,-9999
1253324,Not Rated,Information Technology,862872,Male,None,Active,Applications Development Administrator,APPLICATIONS DEVELOPMENT,India,7,0.808476111,-9999,-9999
1246135,On Track,Information Technology,1173169,Male,None,Active,Supervisor - Applications Development,APPLICATIONS DEVELOPMENT,India,57,0.547131825,-9999,-9999
1265634,Not Rated,Information Technology,843655,Female,None,Active,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,30,0.781853785,-9999,-9999
1265489,Not Rated,Finance,1178092,Female,None,Active,Staff Accountant I,GENERAL ACCOUNTING,Malaysia,59,0.882308011,1,0
1265478,Not Rated,"Legal, Compliance & Risk",1000820,Male,None,Active,Compliance Coordinator,COMPLIANCE,India,18,0.770971202,-9999,-9999
1163240,Stand Out,Finance,855702,Male,None,Active,Senior Leader - FP&A,FINANCIAL PLANNING & ANALYSIS,United States of America,77,0.344563829,-9999,-9999
848182,On Track,Office & Business Administration Services,712817,Male,None,Active,Administrative Coordinator,EXECUTIVE/ADMINISTRATIVE ASSISTANTS,United States of America,14,0.808317929,-9999,-9999
843271,Stand Out,Information Technology,818546,Male,None,Active,Senior Leader - IT Management,IT MANAGEMENT,Australia,24,0.135624322,-9999,-9999
832845,On Track,Information Technology,1070541,Female,None,Active,Senior Analyst - IT Risk Management,IT RISK MANAGEMENT,United States of America,1,0.363348777,-9999,-9999
1265531,Not Rated,Information Technology,1090129,Male,None,Active,IT Business Analysis Specialist,BUSINESS ANALYSIS,Mexico,31,0.778216123,-9999,-9999
1247275,On Track,Human Resources,1209221,Male,None,Active,HR Operations Administrator,HR OPERATIONS,India,54,0.509447573,-9999,-9999
1265323,Not Rated,Finance,1169532,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Poland,82,0.668432267,-9999,-9999
1265345,Not Rated,Finance,1173938,Female,None,Active,Analyst - Accounting Operations,ACCOUNTING OPERATIONS,India,35,0.652301304,-9999,-9999
1260519,Not Rated,Information Technology,1258033,Male,None,Active,Team Lead - IT Project Management,IT PROJECT MANAGEMENT,India,81,0.652686651,-9999,-9999
853959,On Track,"Legal, Compliance & Risk",1272388,Male,None,Active,Director - Security,SECURITY,United States of America,82,0.453656262,-9999,-9999
846011,On Track,Information Technology,1085625,Male,None,Active,Senior Manager - IT Systems Engineering,IT SYSTEMS ENGINEERING,India,48,0.173840137,-9999,-9999
1265459,Not Rated,Finance,1107860,Male,None,Active,Staff Accountant I,GENERAL ACCOUNTING,Poland,14,0.668710233,-9999,-9999
1265456,Not Rated,Finance,1025259,Female,None,Active,Finance Manager - FP&A,FINANCIAL PLANNING & ANALYSIS,Malaysia,65,0.644473459,-9999,-9999
1265473,Not Rated,Information Technology,1173071,Male,None,Active,Senior Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,75,0.585637293,-9999,-9999
1253252,Not Rated,Human Resources,1062850,Female,None,Active,Lead HRIS Enterprise Portal/Digital Specialist,HRIS ENTERPRISE PORTAL / DIGITAL,United States of America,57,0.54924073,-9999,-9999
1168445,On Track,Human Resources,1200769,Female,None,Active,Lead HR Manager I,REGIONAL HR,United States of America,60,0.325428246,-9999,-9999
1170149,Not Rated,Consulting,1092068,Male,None,Active,Technical Product Consulting Senior Specialist,TECHNICAL PRODUCT CONSULTING,Ireland,67,0.513571342,-9999,-9999
1166318,Stand Out,Information Technology,1219171,Male,None,Active,Supervisor - Service Desk Technical Support,SERVICE DESK TECHNICAL SUPPORT,United States of America,33,0.761025005,-9999,-9999
1265417,Not Rated,Information Technology,1154026,Male,None,Active,Applications Developer,APPLICATIONS DEVELOPMENT,United States of America,22,0.74938198,-9999,-9999
1265415,Not Rated,Information Technology,873929,Male,None,Active,Specialist - IT Product Support,IT PRODUCT SUPPORT,Mexico,95,0.933925425,-9999,-9999
1265374,Not Rated,Information Technology,1212326,Male,None,Active,Applications Development Administrator,APPLICATIONS DEVELOPMENT,India,61,0.683766254,-9999,-9999
1253223,Not Rated,Human Resources,1168445,Female,None,Active,HR Manager II,REGIONAL HR,United States of America,8,0.76194226,-9999,-9999
1265359,Not Rated,Finance,1099203,Female,None,Active,Senior Analyst - Tax Operations,TAX OPERATIONS,Poland,26,0.672620823,-9999,-9999
1265399,Not Rated,Information Technology,1188324,Male,None,Active,Enterprise Architecture Specialist,SYSTEMS ARCHITECTURE - ENTERPRISE,United States of America,74,0.709477396,-9999,-9999
1260450,Not Rated,Information Technology,825767,Male,None,Active,Applications Developer,APPLICATIONS DEVELOPMENT,United Kingdom,92,0.682851235,-9999,-9999
1163123,Not Rated,Information Technology,755656,Male,None,Active,Manager - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,Germany,81,0.77700186,-9999,-9999
1253349,Not Rated,Information Technology,859676,Female,None,Active,Applications Development Administrator,APPLICATIONS DEVELOPMENT,India,17,0.847617837,-9999,-9999
1265719,Not Rated,Project Management Group,795490,Male,None,Active,Project Manager,PROJECT MANAGEMENT,United States of America,11,0.709255342,-9999,-9999
1163124,Not Rated,Information Technology,1050073,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,Germany,69,0.830379176,-9999,-9999
1246026,On Track,Information Technology,1085626,Male,None,Active,Supervisor - IT Project Management,IT PROJECT MANAGEMENT,India,58,0.362231243,-9999,-9999
1253351,Not Rated,Information Technology,1194675,Female,None,Active,Applications Development Administrator,APPLICATIONS DEVELOPMENT,India,61,0.846726126,-9999,-9999
1253350,Not Rated,Information Technology,844427,Female,None,Active,Applications Development Administrator,APPLICATIONS DEVELOPMENT,India,24,0.813766786,-9999,-9999
1163375,On Track,Finance,1106599,Female,None,Active,Senior Manager - Tax Advisory,TAX ADVISORY,United Kingdom,37,0.374559372,-9999,-9999
1247285,On Track,Client & Customer Services,757908,Female,None,Active,Analyst II - Advisory,ADVISORY,Mexico,44,0.415604715,-9999,-9999
1170088,On Track,Information Technology,619521,Male,None,Active,Senior Applications Developer,APPLICATIONS DEVELOPMENT,United States of America,69,0.54163398,-9999,-9999
1265312,Not Rated,Information Technology,871779,Male,None,Active,Analyst - IT Systems Engineering,IT SYSTEMS ENGINEERING,India,83,0.777136425,-9999,-9999
1265342,Not Rated,Information Technology,1173008,Male,None,Active,Applications Development Administrator,APPLICATIONS DEVELOPMENT,India,10,0.677835252,-9999,-9999
834867,On Track,Finance,874908,Male,None,Active,Leader - FP&A,FINANCIAL PLANNING & ANALYSIS,Germany,83,0.168487131,-9999,-9999
1170095,On Track,Information Technology,619521,Male,None,Active,Senior Applications Developer,APPLICATIONS DEVELOPMENT,United States of America,69,0.386902325,-9999,-9999
832914,On Track,Information Technology,1175102,Male,None,Active,Solutions Architecture Specialist,SYSTEMS ARCHITECTURE - SOLUTIONS,Ireland,26,0.406066092,-9999,-9999
1163307,On Track,"Legal, Compliance & Risk",776646,Female,None,Active,Assistant Counsel,ATTORNEYS,Brazil,46,0.50776581,-9999,-9999
1163316,Stand Out,"Legal, Compliance & Risk",1159357,Male,None,Active,Senior Compliance Officer,COMPLIANCE,United States of America,51,0.485910601,-9999,-9999
843371,On Track,Finance,775057,Female,None,Active,Accountant,GENERAL ACCOUNTING,Ukraine,21,0.47289535,-9999,-9999
837595,Stand Out,Information Technology,709975,Male,None,Active,Specialist - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,Brazil,5,0.893989697,-9999,-9999
1265302,Not Rated,Information Technology,1182838,Male,None,Active,Senior Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,32,0.666644353,-9999,-9999
1260548,Not Rated,Information Technology,1160407,Male,None,Active,IT Quality Assurance Analyst,IT QUALITY & ASSURANCE TESTING,Mexico,22,0.679849742,-9999,-9999
